WBAN,Date,Time,StationType,SkyCondition,SkyConditionFlag,Visibility,VisibilityFlag,WeatherType,WeatherTypeFlag,DryBulbFarenheit,DryBulbFarenheitFlag,DryBulbCelsius,DryBulbCelsiusFlag,WetBulbFarenheit,WetBulbFarenheitFlag,WetBulbCelsius,WetBulbCelsiusFlag,DewPointFarenheit,DewPointFarenheitFlag,DewPointCelsius,DewPointCelsiusFlag,RelativeHumidity,RelativeHumidityFlag,WindSpeed,WindSpeedFlag,WindDirection,WindDirectionFlag,ValueForWindCharacter,ValueForWindCharacterFlag,StationPressure,StationPressureFlag,PressureTendency,PressureTendencyFlag,PressureChange,PressureChangeFlag,SeaLevelPressure,SeaLevelPressureFlag,RecordType,RecordTypeFlag,HourlyPrecip,HourlyPrecipFlag,Altimeter,AltimeterFlag
00419,20141101,1010,0,CLR, ,10.00, , , ,34, ,1.0, ,33, ,0.5, ,32, ,0.0, , 92, ,  , ,M, , , ,18.18, , , , , ,M, ,AA, , , ,30.30, 
00419,20141101,1030,0,CLR, ,10.00, , , ,34, ,1.0, ,33, ,0.5, ,32, ,0.0, , 92, ,  , ,M, , , ,18.17, , , , , ,M, ,AA, , , ,30.29, 
00419,20141101,1050,0,CLR, ,10.00, , , ,34, ,1.0, ,33, ,0.5, ,32, ,0.0, , 92, ,  , ,M, , , ,18.17, , , , , ,M, ,AA, , , ,30.28, 
00419,20141101,1110,0,CLR, ,10.00, , , ,34, ,1.0, ,33, ,0.5, ,32, ,0.0, , 92, ,  , ,M, , , ,18.17, , , , , ,M, ,AA, , , ,30.28, 
00419,20141101,1130,0,CLR, ,10.00, , , ,34, ,1.0, ,33, ,0.5, ,32, ,0.0, , 92, ,  , ,M, , , ,18.16, , , , , ,M, ,AA, , , ,30.27, 
00419,20141101,1150,0,CLR, ,10.00, , , ,34, ,1.0, ,33, ,0.5, ,32, ,0.0, , 92, ,18, ,250, , , ,18.15, , , , , ,M, ,AA, , , ,30.26, 
00419,20141101,1210,0,CLR, ,10.00, , , ,34, ,1.0, ,33, ,0.5, ,32, ,0.0, , 92, ,  , ,M, , , ,18.14, , , , , ,M, ,AA, , , ,30.24, 
00419,20141101,1229,0,CLR, ,10.00, , , ,36, ,2.0, ,34, ,1.1, ,32, ,0.0, , 85, ,  , ,M, , , ,18.13, , , , , ,M, ,AA, , , ,30.23, 
00419,20141101,1250,0,CLR, ,10.00, , , ,36, ,2.0, ,35, ,1.6, ,34, ,1.0, , 92, ,  , ,M, , , ,18.13, , , , , ,M, ,AA, , , ,30.22, 
00419,20141101,1310,0,CLR, ,10.00, , , ,37, ,3.0, ,36, ,1.9, ,34, ,1.0, , 89, ,26, ,260, , , ,18.12, , , , , ,M, ,AA, , , ,30.21, 
00419,20141101,1330,0,CLR, ,10.00, , , ,37, ,3.0, ,36, ,1.9, ,34, ,1.0, , 89, ,  , ,M, , , ,18.13, , , , , ,M, ,AA, , , ,30.22, 
00419,20141101,1349,0,CLR, ,10.00, , , ,37, ,3.0, ,36, ,1.9, ,34, ,1.0, , 89, ,22, ,250, , , ,18.13, , , , , ,M, ,AA, , , ,30.22, 
00419,20141101,1410,0,CLR, ,10.00, , , ,39, ,4.0, ,37, ,3.0, ,36, ,2.0, , 89, ,21, ,260, , , ,18.12, , , , , ,M, ,AA, , , ,30.21, 
00419,20141101,1430,0,CLR, ,10.00, , , ,39, ,4.0, ,37, ,3.0, ,36, ,2.0, , 89, ,  , ,M, , , ,18.13, , , , , ,M, ,AA, , , ,30.22, 
00419,20141101,1449,0,SCT065, ,10.00, , , ,41, ,5.0, ,38, ,3.5, ,36, ,2.0, , 82, ,  , ,M, , , ,18.13, , , , , ,M, ,AA, , , ,30.22, 
00419,20141101,1510,0,SCT065, ,10.00, , , ,39, ,4.0, ,37, ,3.0, ,36, ,2.0, , 89, ,21, ,260, , , ,18.12, , , , , ,M, ,AA, , , ,30.21, 
00419,20141101,1530,0,CLR, ,10.00, , , ,37, ,3.0, ,36, ,2.4, ,36, ,2.0, , 96, ,22, ,270, , , ,18.12, , , , , ,M, ,AA, , , ,30.21, 
00419,20141101,1550,0,SCT070 SCT080, ,10.00, , , ,37, ,3.0, ,36, ,2.4, ,36, ,2.0, , 96, ,16, ,270, , , ,18.13, , , , , ,M, ,AA, , , ,30.22, 
00419,20141101,1609,0,SCT075, ,10.00, , , ,36, ,2.0, ,34, ,1.1, ,32, ,0.0, , 85, ,  , ,M, , , ,18.13, , , , , ,M, ,AA, , , ,30.22, 
00419,20141101,1630,0,SCT065 SCT070 SCT080, ,10.00, , , ,36, ,2.0, ,34, ,1.1, ,32, ,0.0, , 85, , 5, ,180, , , ,18.13, , , , , ,M, ,AA, , , ,30.22, 
00419,20141101,1650,0,SCT070, ,10.00, , , ,36, ,2.0, ,34, ,1.1, ,32, ,0.0, , 85, ,  , ,M, , , ,18.13, , , , , ,M, ,AA, , , ,30.22, 
00419,20141101,1710,0,CLR, ,10.00, , , ,34, ,1.0, ,33, ,0.5, ,32, ,0.0, , 92, ,  , ,M, , , ,18.13, , , , , ,M, ,AA, , , ,30.22, 
00419,20141101,1729,0,CLR, ,10.00, , , ,34, ,1.0, ,33, ,0.5, ,32, ,0.0, , 92, ,  , ,M, , , ,18.13, , , , , ,M, ,AA, , , ,30.22, 
00419,20141101,1750,0,CLR, ,10.00, , , ,36, ,2.0, ,34, ,1.1, ,32, ,0.0, , 85, ,  , ,M, , , ,18.13, , , , , ,M, ,AA, , , ,30.22, 
00419,20141101,1810,0,CLR, ,10.00, , , ,34, ,1.0, ,33, ,0.5, ,32, ,0.0, , 92, ,  , ,M, , , ,18.13, , , , , ,M, ,AA, , , ,30.22, 
00419,20141101,1830,0,CLR, ,10.00, , , ,34, ,1.0, ,33, ,0.5, ,32, ,0.0, , 92, ,  , ,M, , , ,18.13, , , , , ,M, ,AA, , , ,30.22, 
00419,20141101,1850,0,CLR, ,10.00, , , ,34, ,1.0, ,33, ,0.5, ,32, ,0.0, , 92, ,  , ,M, , , ,18.12, , , , , ,M, ,AA, , , ,30.21, 
00419,20141101,1909,0,CLR, ,10.00, , , ,32, ,0.0, ,31, ,-0.5, ,30, ,-1.0, , 92, ,10, ,250, , , ,18.11, , , , , ,M, ,AA, , , ,30.20, 
00419,20141101,1930,0,CLR, ,10.00, , , ,34, ,1.0, ,33, ,0.5, ,32, ,0.0, , 92, ,  , ,M, , , ,18.11, , , , , ,M, ,AA, , , ,30.20, 
00419,20141101,1950,0,CLR, ,10.00, , , ,32, ,0.0, ,31, ,-0.5, ,30, ,-1.0, , 92, ,  , ,M, , , ,18.11, , , , , ,M, ,AA, , , ,30.20, 
00419,20141101,2009,0,CLR, ,10.00, , , ,32, ,0.0, ,31, ,-0.5, ,30, ,-1.0, , 92, , 0, ,000, , , ,18.11, , , , , ,M, ,AA, , , ,30.19, 
00419,20141101,2030,0,CLR, ,10.00, , , ,32, ,0.0, ,31, ,-0.5, ,30, ,-1.0, , 92, ,  , ,M, , , ,18.11, , , , , ,M, ,AA, , , ,30.19, 
00419,20141101,2049,0,CLR, ,10.00, , , ,32, ,0.0, ,31, ,-0.5, ,30, ,-1.0, , 92, , 6, ,160, , , ,18.11, , , , , ,M, ,AA, , , ,30.19, 
00419,20141101,2110,0,CLR, ,10.00, , , ,32, ,0.0, ,31, ,-0.5, ,30, ,-1.0, , 92, ,  , ,M, , , ,18.11, , , , , ,M, ,AA, , , ,30.19, 
00419,20141101,2130,0,CLR, ,10.00, , , ,32, ,0.0, ,30, ,-1.0, ,28, ,-2.0, , 85, ,  , ,M, , , ,18.10, , , , , ,M, ,AA, , , ,30.18, 
00419,20141101,2150,0,CLR, ,10.00, , , ,32, ,0.0, ,30, ,-1.0, ,28, ,-2.0, , 85, ,  , ,M, , , ,18.09, , , , , ,M, ,AA, , , ,30.16, 
00419,20141101,2210,0,CLR, ,10.00, , , ,32, ,0.0, ,30, ,-1.0, ,28, ,-2.0, , 85, ,  , ,M, , , ,18.09, , , , , ,M, ,AA, , , ,30.16, 
00419,20141101,2229,0,CLR, ,10.00, , , ,32, ,0.0, ,30, ,-1.0, ,28, ,-2.0, , 85, ,  , ,M, , , ,18.09, , , , , ,M, ,AA, , , ,30.16, 
00419,20141101,2251,0,CLR, ,10.00, , , ,30, ,-1.0, ,29, ,-1.6, ,28, ,-2.0, , 92, ,  , ,M, , , ,18.08, , , , , ,M, ,AA, , , ,30.15, 
00419,20141101,2311,0,CLR, ,10.00, , , ,30, ,-1.0, ,29, ,-1.8, ,27, ,-3.0, , 89, ,  , ,M, , , ,18.08, , , , , ,M, ,AA, , , ,30.14, 
00419,20141101,2331,0,CLR, ,10.00, , , ,30, ,-1.0, ,29, ,-1.8, ,27, ,-3.0, , 89, ,37, ,240, , , ,18.07, , , , , ,M, ,AA, , , ,30.13, 
00419,20141101,2350,0,CLR, ,10.00, , , ,32, ,0.0, ,30, ,-1.0, ,28, ,-2.0, , 85, ,  , ,M, , , ,18.08, , , , , ,M, ,AA, , , ,30.14, 
00419,20141102,0011,0,CLR, ,10.00, , , ,30, ,-1.0, ,29, ,-1.8, ,27, ,-3.0, , 89, ,33, ,240, , , ,18.06, , , , , ,M, ,AA, , , ,30.12, 
00419,20141102,0031,0,CLR, ,10.00, , , ,30, ,-1.0, ,29, ,-1.8, ,27, ,-3.0, , 89, ,34, ,230, , , ,18.07, , , , , ,M, ,AA, , , ,30.13, 
00419,20141102,0051,0,CLR, ,10.00, , , ,30, ,-1.0, ,29, ,-1.8, ,27, ,-3.0, , 89, ,28, ,250, , , ,18.08, , , , , ,M, ,AA, , , ,30.14, 
00419,20141102,0110,0,CLR, ,10.00, , , ,30, ,-1.0, ,29, ,-1.8, ,27, ,-3.0, , 89, ,  , ,M, , , ,18.08, , , , , ,M, ,AA, , , ,30.14, 
00419,20141102,0131,0,CLR, ,10.00, , , ,30, ,-1.0, ,29, ,-1.8, ,27, ,-3.0, , 89, ,29,s,250, , , ,18.07, , , , , ,M, ,AA, , , ,30.13, 
00419,20141102,0151,0,CLR, ,10.00, , , ,30, ,-1.0, ,29, ,-1.8, ,27, ,-3.0, , 89, ,36, ,250, , , ,18.06, , , , , ,M, ,AA, , , ,30.12, 
00419,20141102,0211,0,CLR, ,10.00, , , ,30, ,-1.0, ,29, ,-1.8, ,27, ,-3.0, , 89, ,22, ,250, , , ,18.07, , , , , ,M, ,AA, , , ,30.13, 
00419,20141102,0231,0,CLR, ,10.00, , , ,30, ,-1.0, ,29, ,-1.8, ,27, ,-3.0, , 89, ,21, ,260, , , ,18.06, , , , , ,M, ,AA, , , ,30.12, 
00419,20141102,0251,0,CLR, ,10.00, , , ,28, ,-2.0, ,28, ,-2.4, ,27, ,-3.0, , 96, ,18, ,250, , , ,18.06, , , , , ,M, ,AA, , , ,30.12, 
00419,20141102,0311,0,CLR, ,10.00, , , ,28, ,-2.0, ,28, ,-2.4, ,27, ,-3.0, , 96, ,23, ,240, , , ,18.06, , , , , ,M, ,AA, , , ,30.12, 
00419,20141102,0331,0,CLR, ,10.00, , , ,28, ,-2.0, ,27, ,-2.9, ,25, ,-4.0, , 89, ,  , ,M, , , ,18.05, , , , , ,M, ,AA, , , ,30.11, 
00419,20141102,0350,0,CLR, ,10.00, , , ,28, ,-2.0, ,27, ,-2.9, ,25, ,-4.0, , 89, ,28,s,250, , , ,18.05, , , , , ,M, ,AA, , , ,30.11, 
00419,20141102,0410,0,CLR, ,10.00, , , ,28, ,-2.0, ,27, ,-2.9, ,25, ,-4.0, , 89, ,26, ,250, , , ,18.05, , , , , ,M, ,AA, , , ,30.11, 
00419,20141102,0431,0,CLR, ,10.00, , , ,28, ,-2.0, ,26, ,-3.3, ,23, ,-5.0, , 82, ,  , ,M, , , ,18.06, , , , , ,M, ,AA, , , ,30.12, 
00419,20141102,0451,0,CLR, ,10.00, , , ,28, ,-2.0, ,27, ,-2.9, ,25, ,-4.0, , 89, ,22, ,250, , , ,18.07, , , , , ,M, ,AA, , , ,30.13, 
00419,20141102,0511,0,CLR, ,10.00, , , ,28, ,-2.0, ,27, ,-2.9, ,25, ,-4.0, , 89, ,22, ,260, , , ,18.07, , , , , ,M, ,AA, , , ,30.13, 
00419,20141102,0530,0,CLR, ,10.00, , , ,28, ,-2.0, ,27, ,-2.9, ,25, ,-4.0, , 89, ,23, ,250, , , ,18.08, , , , , ,M, ,AA, , , ,30.14, 
00419,20141102,0551,0,CLR, ,10.00, , , ,28, ,-2.0, ,26, ,-3.3, ,23, ,-5.0, , 82, ,15, ,250, , , ,18.08, , , , , ,M, ,AA, , , ,30.14, 
00419,20141102,0610,0,CLR, ,10.00, , , ,28, ,-2.0, ,26, ,-3.3, ,23, ,-5.0, , 82, ,14, ,260, , , ,18.08, , , , , ,M, ,AA, , , ,30.14, 
00419,20141102,0629,0,CLR, ,10.00, , , ,28, ,-2.0, ,26, ,-3.3, ,23, ,-5.0, , 82, ,11, ,260, , , ,18.08, , , , , ,M, ,AA, , , ,30.14, 
00419,20141102,0649,0,CLR, ,10.00, ,TS, ,28, ,-2.0, ,26, ,-3.3, ,23, ,-5.0, , 82, ,  , ,M, , , ,18.08, , , , , ,M, ,AA, , , ,30.14, 
00419,20141102,0710,0,CLR, ,10.00, , , ,28, ,-2.0, ,26, ,-3.3, ,23, ,-5.0, , 82, ,11, ,250, , , ,18.07, , , , , ,M, ,AA, , , ,30.13, 
00419,20141102,0730,0,CLR, ,10.00, , , ,28, ,-2.0, ,26, ,-3.3, ,23, ,-5.0, , 82, ,  , ,M, , , ,18.07, , , , , ,M, ,AA, , , ,30.13, 
00419,20141102,0749,0,CLR, ,10.00, , , ,28, ,-2.0, ,27, ,-2.9, ,25, ,-4.0, , 89, ,  , ,M, , , ,18.08, , , , , ,M, ,AA, , , ,30.14, 
00419,20141102,0810,0,CLR, ,10.00, , , ,28, ,-2.0, ,28, ,-2.4, ,27, ,-3.0, , 96, ,  , ,M, , , ,18.08, , , , , ,M, ,AA, , , ,30.14, 
00419,20141102,0830,0,SCT027 SCT036 BKN049, ,10.00, , , ,30, ,-1.0, ,29, ,-1.8, ,27, ,-3.0, , 89, ,  , ,M, , , ,18.08, , , , , ,M, ,AA, , , ,30.14, 
00419,20141102,0849,0,SCT039 SCT048, ,10.00, , , ,30, ,-1.0, ,29, ,-1.8, ,27, ,-3.0, , 89, ,  , ,M, , , ,18.06, , , , , ,M, ,AA, , , ,30.12, 
00419,20141102,0910,0,SCT026 SCT037 BKN090, ,10.00, , , ,28, ,-2.0, ,27, ,-2.9, ,25, ,-4.0, , 89, ,33,s,250, , , ,18.07, , , , , ,M, ,AA, , , ,30.13, 
00419,20141102,0930,0,SCT022 BKN028 OVC035, ,10.00, , , ,30, ,-1.0, ,29, ,-1.8, ,27, ,-3.0, , 89, ,  , ,M, , , ,18.08, , , , , ,M, ,AA, , , ,30.14, 
00419,20141102,0950,0,SCT020 BKN028 OVC070, ,10.00, , , ,28, ,-2.0, ,27, ,-2.9, ,25, ,-4.0, , 89, ,  , ,M, , , ,18.08, , , , , ,M, ,AA, , , ,30.14, 
00419,20141102,1010,0,SCT034 SCT060 BKN100, ,10.00, , , ,28, ,-2.0, ,28, ,-2.4, ,27, ,-3.0, , 96, ,13, ,260, , , ,18.08, , , , , ,M, ,AA, , , ,30.14, 
00419,20141102,1029,0,SCT090 BKN120, ,10.00, , , ,28, ,-2.0, ,28, ,-2.4, ,27, ,-3.0, , 96, ,20, ,260, , , ,18.07, , , , , ,M, ,AA, , , ,30.13, 
00419,20141102,1050,0,SCT090 BKN120, ,10.00, , , ,30, ,-1.0, ,29, ,-1.8, ,27, ,-3.0, , 89, ,  , ,M, , , ,18.06, , , , , ,M, ,AA, , , ,30.12, 
00419,20141102,1110,0,SCT100 SCT120, ,10.00, , , ,30, ,-1.0, ,29, ,-1.8, ,27, ,-3.0, , 89, ,23, ,250, , , ,18.06, , , , , ,M, ,AA, , , ,30.12, 
00419,20141102,1129,0,SCT100 SCT120, ,10.00, , , ,30, ,-1.0, ,29, ,-1.8, ,27, ,-3.0, , 89, ,  , ,M, , , ,18.05, , , , , ,M, ,AA, , , ,30.11, 
00419,20141102,1150,0,SCT037 SCT060 BKN070, ,10.00, , , ,30, ,-1.0, ,29, ,-1.8, ,27, ,-3.0, , 89, ,  , ,M, , , ,18.05, , , , , ,M, ,AA, , , ,30.11, 
00419,20141102,1210,0,SCT039 BKN070 OVC090, ,10.00, , , ,30, ,-1.0, ,29, ,-1.8, ,27, ,-3.0, , 89, ,11, ,260, , , ,18.05, , , , , ,M, ,AA, , , ,30.11, 
00419,20141102,1231,0,SCT032 SCT043 BKN055, ,10.00, , , ,30, ,-1.0, ,29, ,-1.8, ,27, ,-3.0, , 89, ,  , ,M, , , ,18.05, , , , , ,M, ,AA, , , ,30.10, 
00419,20141102,1249,0,SCT029 SCT037 BKN046, ,10.00, , , ,30, ,-1.0, ,29, ,-1.8, ,27, ,-3.0, , 89, ,11, ,270, , , ,18.05, , , , , ,M, ,AA, , , ,30.10, 
00419,20141102,1311,0,OVC001, , 0.00, ,FZFG, ,25, ,-4.0, ,23, ,-4.7, ,21, ,-6.0, , 85, ,10, ,360, , , ,18.04, , , , , ,M, ,AA, ,0.02, ,30.09, 
00419,20141102,1329,0,OVC001, , 0.00, ,+SN, ,25, ,-4.0, ,23, ,-4.7, ,21, ,-6.0, , 85, , 6, ,010, , , ,18.04, , , , , ,M, ,AA, ,0.02, ,30.09, 
00419,20141102,1349,0,OVC001, , 0.25, ,-SN, ,27, ,-3.0, ,25, ,-4.1, ,21, ,-6.0, , 78, ,13, ,330, , , ,18.03, , , , , ,M, ,AA, ,0.02, ,30.08, 
00419,20141102,1410,0,OVC001, , 0.25, ,FZFG, ,25, ,-4.0, ,23, ,-4.7, ,21, ,-6.0, , 85, ,11, ,330, , , ,18.03, , , , , ,M, ,AA, , , ,30.08, 
00419,20141102,1430,0,BKN001 OVC095, , 1.00, ,BR, ,25, ,-4.0, ,23, ,-4.7, ,21, ,-6.0, , 85, ,11, ,320, , , ,18.03, , , , , ,M, ,AA, , , ,30.07, 
00419,20141102,1449,0,BKN001 BKN095, , 0.50, ,FZFG, ,25, ,-4.0, ,23, ,-4.7, ,21, ,-6.0, , 85, ,15, ,320, , , ,18.03, , , , , ,M, ,AA, , , ,30.08, 
00419,20141102,1510,0,SCT001 SCT022 BKN100, , 3.00, ,BR, ,27, ,-3.0, ,25, ,-4.1, ,21, ,-6.0, , 78, ,16, ,280, , , ,18.04, , , , , ,M, ,AA, , , ,30.09, 
00419,20141102,1530,0,SCT013 BKN027 OVC100, , 7.00, ,-SN, ,25, ,-4.0, ,23, ,-4.7, ,21, ,-6.0, , 85, ,  , ,M, , , ,18.04, , , , , ,M, ,AA, , , ,30.09, 
00419,20141102,1550,0,SCT011 SCT022 SCT055, ,10.00, , , ,25, ,-4.0, ,23, ,-4.7, ,21, ,-6.0, , 85, ,  , ,M, , , ,18.04, , , , , ,M, ,AA, , , ,30.09, 
00419,20141102,1610,0,CLR, ,10.00, , , ,27, ,-3.0, ,25, ,-4.1, ,21, ,-6.0, , 78, ,  , ,M, , , ,18.04, , , , , ,M, ,AA, , , ,30.09, 
00419,20141102,1629,0,CLR, ,10.00, , , ,27, ,-3.0, ,25, ,-4.1, ,21, ,-6.0, , 78, , 7, ,250, , , ,18.04, , , , , ,M, ,AA, , , ,30.09, 
00419,20141102,1650,0,CLR, ,10.00, , , ,25, ,-4.0, ,23, ,-4.7, ,21, ,-6.0, , 85, , 8, ,260, , , ,18.04, , , , , ,M, ,AA, , , ,30.09, 
00419,20141102,1710,0,CLR, ,10.00, , , ,27, ,-3.0, ,25, ,-4.1, ,21, ,-6.0, , 78, , 7, ,250, , , ,18.04, , , , , ,M, ,AA, , , ,30.09, 
00419,20141102,1730,0,CLR, ,10.00, , , ,25, ,-4.0, ,23, ,-4.7, ,21, ,-6.0, , 85, ,  , ,M, , , ,18.04, , , , , ,M, ,AA, , , ,30.09, 
00419,20141102,1749,0,CLR, ,10.00, , , ,25, ,-4.0, ,23, ,-4.7, ,21, ,-6.0, , 85, ,  , ,M, , , ,18.03, , , , , ,M, ,AA, , , ,30.08, 
00419,20141102,1810,0,CLR, ,10.00, , , ,25, ,-4.0, ,23, ,-4.7, ,21, ,-6.0, , 85, ,  , ,M, , , ,18.03, , , , , ,M, ,AA, , , ,30.08, 
00419,20141102,1830,0,CLR, ,10.00, , , ,25, ,-4.0, ,23, ,-4.7, ,21, ,-6.0, , 85, ,  , ,M, , , ,18.03, , , , , ,M, ,AA, , , ,30.08, 
00419,20141102,1850,0,CLR, ,10.00, , , ,25, ,-4.0, ,23, ,-4.7, ,21, ,-6.0, , 85, , 8, ,140, , , ,18.03, , , , , ,M, ,AA, , , ,30.08, 
00419,20141102,1910,0,CLR, ,10.00, , , ,25, ,-4.0, ,23, ,-4.7, ,21, ,-6.0, , 85, ,10, ,130, , , ,18.03, , , , , ,M, ,AA, , , ,30.08, 
